"",Z,M,highest,fe,Gene,Specificity,Precision,ExpressionFraction
RARS1,-3.8535140786731,0.0944416389891876,FALSE,0.0950996677740864,RARS1,0.864270500532481,0.0824334053275738,0.0950996677740864
RSU1,-3.85538698366374,-0.336164030668662,FALSE,0.0340531561461794,RSU1,0.922174671104771,0.0527331189710611,0.0340531561461794
DYNLL2,-3.85539856135795,0.153862792557828,FALSE,0.165282392026578,DYNLL2,0.792864435011552,0.093581001645897,0.165282392026578
STAG1,-3.85552992897714,-0.0869511388094368,FALSE,0.0685215946843854,STAG1,0.889938441944386,0.0736936132201876,0.0685215946843854
CHM,-3.85610941776904,-0.186730286861766,FALSE,0.0573089700996678,CHM,0.900641195485136,0.0685543964232489,0.0573089700996678
CAAP1,-3.85613873365054,-0.225560780382159,FALSE,0.0593853820598007,CAAP1,0.898971695112902,0.0697901415324549,0.0593853820598007
PDE4D,-3.85660621088611,-0.645025803958395,FALSE,0.0436046511627907,PDE4D,0.914092255607279,0.0607287449392713,0.0436046511627907
PRRC1,-3.85767830811888,-0.0130209141856854,FALSE,0.0710132890365448,PRRC1,0.887567682344198,0.0747051114023591,0.0710132890365448
MCEE,-3.85775819759267,-0.0671072248525206,FALSE,0.095514950166113,MCEE,0.864210021832898,0.0827338129496403,0.095514950166113
TNFRSF12A,-3.85951255302475,-0.226058227864392,FALSE,0.0651993355481728,TNFRSF12A,0.893220878421388,0.0723502304147466,0.0651993355481728
AQR,-3.86048882500259,-0.20657457617066,FALSE,0.0539867109634552,AQR,0.903808464431379,0.0668036998972251,0.0539867109634552
RRP15,-3.86072050473215,-0.302943059588696,FALSE,0.0527408637873754,RRP15,0.904935917805317,0.0660770031217482,0.0527408637873754
RASSF1,-3.8638250271996,-0.939102478456529,FALSE,0.0249169435215947,RASSF1,0.931025383925273,0.0438917337234821,0.0249169435215947
DDX39A,-3.86425566377014,-0.353363532039786,FALSE,0.0382059800664452,DDX39A,0.918274567849025,0.0561660561660562,0.0382059800664452
ZFC3H1,-3.86508675899617,-0.0604453320372755,FALSE,0.0660299003322259,ZFC3H1,0.892148541114058,0.072536496350365,0.0660299003322259
EIF2D,-3.86542956225336,-0.164195197863588,FALSE,0.0469269102990033,EIF2D,0.910245554614733,0.062465450525152,0.0469269102990033
CBR4,-3.86663019325261,-0.162880909983855,FALSE,0.053156146179402,CBR4,0.904401249933796,0.066218313502328,0.053156146179402
DOK2,-3.86670058283335,-2.16063574819755,FALSE,0.0132890365448505,DOK2,0.941560836802445,0.028045574057844,0.0132890365448505
C1orf52,-3.8685970377702,-0.304463398301102,FALSE,0.0456810631229236,C1orf52,0.911423884861633,0.0616591928251121,0.0456810631229236
VWA1,-3.86994177317245,0.0712442188069646,FALSE,0.148671096345515,VWA1,0.809661680338856,0.0916069600818833,0.148671096345515
TMEM106C,-3.87053910677267,-0.109051443624947,FALSE,0.0602159468438538,TMEM106C,0.897900763358779,0.0700144857556736,0.0602159468438538
PRR14L,-3.8707145465928,-0.027611914955525,FALSE,0.0598006644518272,PRR14L,0.897694142592102,0.0694310511089682,0.0598006644518272
COMMD9,-3.87383935681506,-0.464325260363528,FALSE,0.0299003322259136,COMMD9,0.925806621957015,0.048747461069736,0.0299003322259136
RNF146,-3.87633678937511,-0.519662591321918,FALSE,0.0369601328903654,RNF146,0.919661733615222,0.055313859540087,0.0369601328903654
PDCL,-3.8776471924494,-0.418627430515266,FALSE,0.0369601328903654,PDCL,0.919238900634249,0.0550401978973408,0.0369601328903654
RAB22A,-3.87785052049605,-0.243888491471588,FALSE,0.053156146179402,RAB22A,0.904401249933796,0.066218313502328,0.053156146179402
ADK,-3.87799042856384,0.0522889216560882,FALSE,0.0693521594684385,ADK,0.888334571701518,0.0735358872743285,0.0693521594684385
